2022-09-07 12:15:55,0
2022-09-07 12:16:00,0
2022-09-07 12:16:05,0
2022-09-07 12:16:10,0
2022-09-07 12:16:15,0
2022-09-07 12:16:20,0
2022-09-07 12:16:25,0
2022-09-07 12:16:30,0
2022-09-07 12:16:35,0
2022-09-07 12:16:40,0
2022-09-07 12:16:45,0
2022-09-07 12:16:50,53
2022-09-07 12:16:55,34
2022-09-07 12:17:00,97
2022-09-07 12:17:05,145
2022-09-07 12:17:10,153
2022-09-07 12:17:15,0
2022-09-07 12:17:20,214
2022-09-07 12:17:25,218
2022-09-07 12:17:30,233
2022-09-07 12:17:35,-26
2022-09-07 12:17:40,0
2022-09-07 12:17:45,0
2022-09-07 12:17:50,0
2022-09-07 12:17:55,-17
2022-09-07 12:18:00,0
2022-09-07 12:18:05,0
2022-09-07 12:18:10,0
2022-09-07 12:18:15,0
2022-09-07 12:18:20,0
2022-09-07 12:18:25,0
2022-09-07 12:18:30,0
2022-09-07 12:18:35,0
2022-09-07 12:18:40,0
2022-09-07 12:18:45,0
2022-09-07 12:18:50,115
2022-09-07 12:18:55,304
2022-09-07 12:19:00,396
2022-09-07 12:19:05,651
2022-09-07 12:19:10,815
2022-09-07 12:19:15,940
2022-09-07 12:19:20,1365
2022-09-07 12:19:25,1556
2022-09-07 12:19:30,1834
2022-09-07 12:19:35,1981
2022-09-07 12:19:40,2213
2022-09-07 12:19:45,2298
2022-09-07 12:19:50,2640
2022-09-07 12:19:55,2779
2022-09-07 12:20:00,3007
2022-09-07 12:20:05,3129
2022-09-07 12:20:10,3348
2022-09-07 12:20:15,3414
2022-09-07 12:20:20,3794
2022-09-07 12:20:25,3975
2022-09-07 12:20:30,4156
2022-09-07 12:20:35,4304
2022-09-07 12:20:40,4598
2022-09-07 12:20:45,4756
2022-09-07 12:20:50,4980
2022-09-07 12:20:55,5227
2022-09-07 12:21:00,5418
2022-09-07 12:21:05,5574
2022-09-07 12:21:10,5728
2022-09-07 12:21:15,5918
2022-09-07 12:21:20,6180
2022-09-07 12:21:25,6325
2022-09-07 12:21:30,6419
2022-09-07 12:21:35,6529
2022-09-07 12:21:40,6777
2022-09-07 12:21:45,6853
2022-09-07 12:21:50,6949
2022-09-07 12:21:55,7052
2022-09-07 12:22:00,7259
2022-09-07 12:22:05,7313
2022-09-07 12:22:10,7348
2022-09-07 12:22:15,7391
2022-09-07 12:22:20,7420
2022-09-07 12:22:25,7593
2022-09-07 12:22:30,7583
2022-09-07 12:22:35,7540
2022-09-07 12:22:40,7423
2022-09-07 12:22:45,7463
2022-09-07 12:22:50,7581
2022-09-07 12:22:55,7856
2022-09-07 12:23:00,7883
2022-09-07 12:23:05,8128
2022-09-07 12:23:10,7950
2022-09-07 12:23:15,7920
2022-09-07 12:23:20,7899
2022-09-07 12:23:25,7826
2022-09-07 12:23:30,7822
2022-09-07 12:23:35,7708
2022-09-07 12:23:40,7606
2022-09-07 12:23:45,7522
2022-09-07 12:23:50,7352
2022-09-07 12:23:55,7340
2022-09-07 12:24:00,7216
2022-09-07 12:24:05,7077
2022-09-07 12:24:10,6920
2022-09-07 12:24:15,6794
2022-09-07 12:24:20,6723
2022-09-07 12:24:25,6533
2022-09-07 12:24:30,6366
2022-09-07 12:24:35,6161
2022-09-07 12:24:40,6085
2022-09-07 12:24:45,5870
2022-09-07 12:24:50,5673
2022-09-07 12:24:55,5797
2022-09-07 12:25:00,5482
2022-09-07 12:25:05,5151
2022-09-07 12:25:10,4805
2022-09-07 12:25:15,4547
2022-09-07 12:25:20,4281
2022-09-07 12:25:25,3873
2022-09-07 12:25:30,3579
2022-09-07 12:25:35,3175
